postcode,SA2,2021,Area Name,2026
3552,202011018.0,14951.0,Bendigo,"15,294"
3554,202011018.0,14951.0,Bendigo,"15,294"
3555,202011022.0,21060.0,Kangaroo Flat - Golden Square,"22,226"
3555,202011022.0,21060.0,Kangaroo Flat - Golden Square,"22,226"
3555,202011022.0,21060.0,Kangaroo Flat - Golden Square,"22,226"
3555,202011022.0,21060.0,Kangaroo Flat - Golden Square,"22,226"
3555,202011022.0,21060.0,Kangaroo Flat - Golden Square,"22,226"
3555,202011022.0,21060.0,Kangaroo Flat - Golden Square,"22,226"
3556,202011019.0,12923.0,California Gully - Eaglehawk,"14,738"
3556,202031032.0,4906.0,Bendigo Region - North,"4,802"
3556,202031032.0,4906.0,Bendigo Region - North,"4,802"
3556,202011019.0,12923.0,California Gully - Eaglehawk,"14,738"
3556,202011019.0,12923.0,California Gully - Eaglehawk,"14,738"
3556,202011019.0,12923.0,California Gully - Eaglehawk,"14,738"
3556,202031032.0,4906.0,Bendigo Region - North,"4,802"
3556,202011019.0,12923.0,California Gully - Eaglehawk,"14,738"
3556,202031032.0,4906.0,Bendigo Region - North,"4,802"
3556,202011025.0,14444.0,White Hills - Ascot,"17,644"
3556,202031032.0,4906.0,Bendigo Region - North,"4,802"
3557,202031032.0,4906.0,Bendigo Region - North,"4,802"
3557,202031032.0,4906.0,Bendigo Region - North,"4,802"
3557,202031032.0,4906.0,Bendigo Region - North,"4,802"
3557,216011410.0,4166.0,Rushworth,"3,916"
3557,216011410.0,4166.0,Rushworth,"3,916"
3558,216011410.0,4166.0,Rushworth,"3,916"
3558,216011410.0,4166.0,Rushworth,"3,916"
3558,202011025.0,14444.0,White Hills - Ascot,"17,644"
3558,202031032.0,4906.0,Bendigo Region - North,"4,802"
3558,202031032.0,4906.0,Bendigo Region - North,"4,802"
3558,216011410.0,4166.0,Rushworth,"3,916"
3559,202031032.0,4906.0,Bendigo Region - North,"4,802"
3559,216011410.0,4166.0,Rushworth,"3,916"
3559,216011410.0,4166.0,Rushworth,"3,916"
3559,216011410.0,4166.0,Rushworth,"3,916"
3559,216011410.0,4166.0,Rushworth,"3,916"
3559,216011410.0,4166.0,Rushworth,"3,916"
3559,202031032.0,4906.0,Bendigo Region - North,"4,802"
3559,216011410.0,4166.0,Rushworth,"3,916"
3561,216011409.0,3987.0,Rochester,"3,957"
3561,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3561,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3561,216011409.0,3987.0,Rochester,"3,957"
3561,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3561,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3561,216011409.0,3987.0,Rochester,"3,957"
3561,216011409.0,3987.0,Rochester,"3,957"
3561,216011409.0,3987.0,Rochester,"3,957"
3561,216011409.0,3987.0,Rochester,"3,957"
3561,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3561,216011407.0,11055.0,Kyabram,"11,106"
3562,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3563,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3564,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3564,216011406.0,15587.0,Echuca,"15,407"
3564,216011406.0,15587.0,Echuca,"15,407"
3564,216011406.0,15587.0,Echuca,"15,407"
3564,216011406.0,15587.0,Echuca,"15,407"
3564,216011406.0,15587.0,Echuca,"15,407"
3564,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3564,216011407.0,11055.0,Kyabram,"11,106"
3564,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3564,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3564,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3564,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3564,216011406.0,15587.0,Echuca,"15,407"
3564,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3565,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3566,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3567,215031401.0,6664.0,Gannawarra,"6,471"
3567,215031401.0,6664.0,Gannawarra,"6,471"
3568,215031401.0,6664.0,Gannawarra,"6,471"
3568,215031401.0,6664.0,Gannawarra,"6,471"
3568,215031401.0,6664.0,Gannawarra,"6,471"
3568,215031401.0,6664.0,Gannawarra,"6,471"
3568,215031401.0,6664.0,Gannawarra,"6,471"
3568,215031401.0,6664.0,Gannawarra,"6,471"
3568,215031401.0,6664.0,Gannawarra,"6,471"
3568,215031401.0,6664.0,Gannawarra,"6,471"
3568,215031401.0,6664.0,Gannawarra,"6,471"
3568,215031401.0,6664.0,Gannawarra,"6,471"
3568,215031401.0,6664.0,Gannawarra,"6,471"
3570,202031033.0,7230.0,Loddon,"6,928"
3570,202031032.0,4906.0,Bendigo Region - North,"4,802"
3570,202031032.0,4906.0,Bendigo Region - North,"4,802"
3570,202031032.0,4906.0,Bendigo Region - North,"4,802"
3570,202031032.0,4906.0,Bendigo Region - North,"4,802"
3570,202031032.0,4906.0,Bendigo Region - North,"4,802"
3571,202031033.0,7230.0,Loddon,"6,928"
3571,202031032.0,4906.0,Bendigo Region - North,"4,802"
3571,202031033.0,7230.0,Loddon,"6,928"
3571,202031033.0,7230.0,Loddon,"6,928"
3571,202031033.0,7230.0,Loddon,"6,928"
3572,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3572,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3572,202031033.0,7230.0,Loddon,"6,928"
3572,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3573,202031033.0,7230.0,Loddon,"6,928"
3573,202031033.0,7230.0,Loddon,"6,928"
3573,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3573,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3573,216011408.0,3908.0,Lockington - Gunbower,"3,860"
3575,202031033.0,7230.0,Loddon,"6,928"
3575,202031033.0,7230.0,Loddon,"6,928"
3575,202031033.0,7230.0,Loddon,"6,928"
3575,202031033.0,7230.0,Loddon,"6,928"
3575,202031033.0,7230.0,Loddon,"6,928"
3575,202031033.0,7230.0,Loddon,"6,928"
3575,202031033.0,7230.0,Loddon,"6,928"
3575,202031033.0,7230.0,Loddon,"6,928"
3575,202031033.0,7230.0,Loddon,"6,928"
3575,202031033.0,7230.0,Loddon,"6,928"
3576,202031033.0,7230.0,Loddon,"6,928"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031402.0,3943.0,Kerang,"3,827"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031402.0,3943.0,Kerang,"3,827"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3579,215031401.0,6664.0,Gannawarra,"6,471"
3580,215031401.0,6664.0,Gannawarra,"6,471"
3581,215031401.0,6664.0,Gannawarra,"6,471"
3581,215031401.0,6664.0,Gannawarra,"6,471"
3583,215031405.0,6462.0,Swan Hill Region,"5,897"
3584,215031405.0,6462.0,Swan Hill Region,"5,897"
3584,215031405.0,6462.0,Swan Hill Region,"5,897"
3585,215031405.0,6462.0,Swan Hill Region,"5,897"
3585,215031405.0,6462.0,Swan Hill Region,"5,897"
3585,215031405.0,6462.0,Swan Hill Region,"5,897"
3585,215031405.0,6462.0,Swan Hill Region,"5,897"
3585,215031405.0,6462.0,Swan Hill Region,"5,897"
3585,215031405.0,6462.0,Swan Hill Region,"5,897"
3585,215031405.0,6462.0,Swan Hill Region,"5,897"
3585,215031405.0,6462.0,Swan Hill Region,"5,897"
3585,215031405.0,6462.0,Swan Hill Region,"5,897"
3585,215031405.0,6462.0,Swan Hill Region,"5,897"
3585,215031405.0,6462.0,Swan Hill Region,"5,897"
3585,215031404.0,11169.0,Swan Hill,"11,463"
3585,215031404.0,11169.0,Swan Hill,"11,463"
3585,215031405.0,6462.0,Swan Hill Region,"5,897"
3585,215031405.0,6462.0,Swan Hill Region,"5,897"
3586,215031405.0,6462.0,Swan Hill Region,"5,897"
3586,215031405.0,6462.0,Swan Hill Region,"5,897"
3586,215031405.0,6462.0,Swan Hill Region,"5,897"
3586,215031405.0,6462.0,Swan Hill Region,"5,897"
3586,215031405.0,6462.0,Swan Hill Region,"5,897"
3586,215031405.0,6462.0,Swan Hill Region,"5,897"
3586,215031405.0,6462.0,Swan Hill Region,"5,897"
3588,215031405.0,6462.0,Swan Hill Region,"5,897"
3589,215031405.0,6462.0,Swan Hill Region,"5,897"
3589,215031405.0,6462.0,Swan Hill Region,"5,897"
3590,215031405.0,6462.0,Swan Hill Region,"5,897"
3591,215031405.0,6462.0,Swan Hill Region,"5,897"
3594,215031405.0,6462.0,Swan Hill Region,"5,897"
3595,215031405.0,6462.0,Swan Hill Region,"5,897"
3596,215031405.0,6462.0,Swan Hill Region,"5,897"
3596,215031405.0,6462.0,Swan Hill Region,"5,897"
3596,215031405.0,6462.0,Swan Hill Region,"5,897"
3597,215031405.0,6462.0,Swan Hill Region,"5,897"
3597,215031405.0,6462.0,Swan Hill Region,"5,897"
3597,215031405.0,6462.0,Swan Hill Region,"5,897"
3597,215031405.0,6462.0,Swan Hill Region,"5,897"
3597,215031405.0,6462.0,Swan Hill Region,"5,897"
3597,215031405.0,6462.0,Swan Hill Region,"5,897"
3599,215031405.0,6462.0,Swan Hill Region,"5,897"
3607,204011058.0,4507.0,Nagambie,"4,692"
3608,204011058.0,4507.0,Nagambie,"4,692"
3608,204011058.0,4507.0,Nagambie,"4,692"
3608,204011058.0,4507.0,Nagambie,"4,692"
3608,204011058.0,4507.0,Nagambie,"4,692"
3608,204011058.0,4507.0,Nagambie,"4,692"
3608,204011058.0,4507.0,Nagambie,"4,692"
3608,204011058.0,4507.0,Nagambie,"4,692"
3608,204011058.0,4507.0,Nagambie,"4,692"
3610,216031419.0,10326.0,Shepparton Region - West,"10,525"
3610,216031419.0,10326.0,Shepparton Region - West,"10,525"
3610,216031419.0,10326.0,Shepparton Region - West,"10,525"
3610,216031419.0,10326.0,Shepparton Region - West,"10,525"
3610,216031419.0,10326.0,Shepparton Region - West,"10,525"
3612,216011410.0,4166.0,Rushworth,"3,916"
3612,216011410.0,4166.0,Rushworth,"3,916"
3612,216011410.0,4166.0,Rushworth,"3,916"
3612,216011410.0,4166.0,Rushworth,"3,916"
3612,216011410.0,4166.0,Rushworth,"3,916"
3612,204011058.0,4507.0,Nagambie,"4,692"
3614,216031419.0,10326.0,Shepparton Region - West,"10,525"
3614,216031419.0,10326.0,Shepparton Region - West,"10,525"
3616,216031419.0,10326.0,Shepparton Region - West,"10,525"
3616,216031419.0,10326.0,Shepparton Region - West,"10,525"
3616,216031419.0,10326.0,Shepparton Region - West,"10,525"
3616,216031419.0,10326.0,Shepparton Region - West,"10,525"
3616,216031419.0,10326.0,Shepparton Region - West,"10,525"
3616,216031419.0,10326.0,Shepparton Region - West,"10,525"
3616,216031419.0,10326.0,Shepparton Region - West,"10,525"
3616,216031419.0,10326.0,Shepparton Region - West,"10,525"
3616,216031419.0,10326.0,Shepparton Region - West,"10,525"
3617,216031419.0,10326.0,Shepparton Region - West,"10,525"
3618,216031419.0,10326.0,Shepparton Region - West,"10,525"
3619,216011407.0,11055.0,Kyabram,"11,106"
3620,216011407.0,11055.0,Kyabram,"11,106"
3620,216031419.0,10326.0,Shepparton Region - West,"10,525"
3620,216011407.0,11055.0,Kyabram,"11,106"
3620,216011407.0,11055.0,Kyabram,"11,106"
3620,216031419.0,10326.0,Shepparton Region - West,"10,525"
3620,216011407.0,11055.0,Kyabram,"11,106"
3620,216011407.0,11055.0,Kyabram,"11,106"
3620,216011407.0,11055.0,Kyabram,"11,106"
3621,216011407.0,11055.0,Kyabram,"11,106"
3621,216011407.0,11055.0,Kyabram,"11,106"
3621,216011407.0,11055.0,Kyabram,"11,106"
3621,216011407.0,11055.0,Kyabram,"11,106"
3621,216011407.0,11055.0,Kyabram,"11,106"
3621,216011407.0,11055.0,Kyabram,"11,106"
3622,216011406.0,15587.0,Echuca,"15,407"
3622,216011407.0,11055.0,Kyabram,"11,106"
3622,216011409.0,3987.0,Rochester,"3,957"
3623,216011410.0,4166.0,Rushworth,"3,916"
3623,216011410.0,4166.0,Rushworth,"3,916"
3623,216031419.0,10326.0,Shepparton Region - West,"10,525"
3624,216011410.0,4166.0,Rushworth,"3,916"
3629,216031419.0,10326.0,Shepparton Region - West,"10,525"
3629,216031419.0,10326.0,Shepparton Region - West,"10,525"
3629,216031415.0,8311.0,Mooroopna,"8,240"
3629,216031419.0,10326.0,Shepparton Region - West,"10,525"
3629,216031419.0,10326.0,Shepparton Region - West,"10,525"
3630,216031418.0,4012.0,Shepparton Region - East,"3,870"
3630,216031416.0,20034.0,Shepparton - North,"21,297"
3630,216031418.0,4012.0,Shepparton Region - East,"3,870"
3630,216031417.0,25638.0,Shepparton - South,"26,940"
3630,216031416.0,20034.0,Shepparton - North,"21,297"
3630,216031417.0,25638.0,Shepparton - South,"26,940"
3630,216031417.0,25638.0,Shepparton - South,"26,940"
3631,216031418.0,4012.0,Shepparton Region - East,"3,870"
3631,204011055.0,6864.0,Euroa,"6,672"
3631,216031418.0,4012.0,Shepparton Region - East,"3,870"
3631,216031418.0,4012.0,Shepparton Region - East,"3,870"
3631,216031416.0,20034.0,Shepparton - North,"21,297"
3631,216031418.0,4012.0,Shepparton Region - East,"3,870"
3631,216031417.0,25638.0,Shepparton - South,"26,940"
3631,216031418.0,4012.0,Shepparton Region - East,"3,870"
3631,216031417.0,25638.0,Shepparton - South,"26,940"
3631,216031418.0,4012.0,Shepparton Region - East,"3,870"
3631,216031417.0,25638.0,Shepparton - South,"26,940"
3631,216031418.0,4012.0,Shepparton Region - East,"3,870"
3631,216031417.0,25638.0,Shepparton - South,"26,940"
3631,216031416.0,20034.0,Shepparton - North,"21,297"
3631,216031418.0,4012.0,Shepparton Region - East,"3,870"
3632,216031417.0,25638.0,Shepparton - South,"26,940"
3633,216031418.0,4012.0,Shepparton Region - East,"3,870"
3634,216031418.0,4012.0,Shepparton Region - East,"3,870"
3634,216021413.0,12499.0,Numurkah,"12,404"
3634,216031418.0,4012.0,Shepparton Region - East,"3,870"
3634,216031418.0,4012.0,Shepparton Region - East,"3,870"
3634,216031418.0,4012.0,Shepparton Region - East,"3,870"
3634,216021413.0,12499.0,Numurkah,"12,404"
3634,216031418.0,4012.0,Shepparton Region - East,"3,870"
3634,216031418.0,4012.0,Shepparton Region - East,"3,870"
3635,216021413.0,12499.0,Numurkah,"12,404"
3635,216021413.0,12499.0,Numurkah,"12,404"
3635,216021413.0,12499.0,Numurkah,"12,404"
3636,216021413.0,12499.0,Numurkah,"12,404"
3636,216021413.0,12499.0,Numurkah,"12,404"
3636,216021413.0,12499.0,Numurkah,"12,404"
3636,216021413.0,12499.0,Numurkah,"12,404"
3637,216021413.0,12499.0,Numurkah,"12,404"
3637,216021413.0,12499.0,Numurkah,"12,404"
3638,216021413.0,12499.0,Numurkah,"12,404"
3638,216021413.0,12499.0,Numurkah,"12,404"
3638,216021413.0,12499.0,Numurkah,"12,404"
3639,216021413.0,12499.0,Numurkah,"12,404"
3639,216021413.0,12499.0,Numurkah,"12,404"
3639,216021413.0,12499.0,Numurkah,"12,404"
3639,216021413.0,12499.0,Numurkah,"12,404"
3640,216021413.0,12499.0,Numurkah,"12,404"
3641,216021413.0,12499.0,Numurkah,"12,404"
3641,216021413.0,12499.0,Numurkah,"12,404"
3641,216021413.0,12499.0,Numurkah,"12,404"
3641,216021413.0,12499.0,Numurkah,"12,404"
3643,216021411.0,6438.0,Cobram,"6,516"
3644,216021411.0,6438.0,Cobram,"6,516"
3644,216021411.0,6438.0,Cobram,"6,516"
3644,216021411.0,6438.0,Cobram,"6,516"
3644,216021413.0,12499.0,Numurkah,"12,404"
3644,216021413.0,12499.0,Numurkah,"12,404"
3646,216031418.0,4012.0,Shepparton Region - East,"3,870"
3646,216031418.0,4012.0,Shepparton Region - East,"3,870"
3646,204011055.0,6864.0,Euroa,"6,672"
3646,216021412.0,2829.0,Moira,"2,714"
3646,216021412.0,2829.0,Moira,"2,714"
3646,216021412.0,2829.0,Moira,"2,714"
3646,216021412.0,2829.0,Moira,"2,714"
3646,216021412.0,2829.0,Moira,"2,714"
3647,216031418.0,4012.0,Shepparton Region - East,"3,870"
3649,216021412.0,2829.0,Moira,"2,714"
3649,216021412.0,2829.0,Moira,"2,714"
3658,204011056.0,15517.0,Kilmore - Broadford,"18,158"
3658,209041224.0,22933.0,Wallan,"33,084"
3658,,,,
3658,204011062.0,4142.0,Yea,"4,063"
3658,204011062.0,4142.0,Yea,"4,063"
3658,204011056.0,15517.0,Kilmore - Broadford,"18,158"
3658,204011062.0,4142.0,Yea,"4,063"
3658,204011060.0,4632.0,Seymour Region,"4,562"
3658,204011056.0,15517.0,Kilmore - Broadford,"18,158"
3658,204011056.0,15517.0,Kilmore - Broadford,"18,158"
3658,209041224.0,22933.0,Wallan,"33,084"
3659,204011060.0,4632.0,Seymour Region,"4,562"
3659,204011060.0,4632.0,Seymour Region,"4,562"
3660,204011062.0,4142.0,Yea,"4,063"
3660,204011062.0,4142.0,Yea,"4,063"
3660,204011060.0,4632.0,Seymour Region,"4,562"
3660,204011062.0,4142.0,Yea,"4,063"
3660,204011060.0,4632.0,Seymour Region,"4,562"
3660,204011062.0,4142.0,Yea,"4,063"
3660,204011060.0,4632.0,Seymour Region,"4,562"
3660,204011060.0,4632.0,Seymour Region,"4,562"
3660,204011059.0,6545.0,Seymour,"6,552"
3660,204011059.0,6545.0,Seymour,"6,552"
3660,204011060.0,4632.0,Seymour Region,"4,562"
3660,204011060.0,4632.0,Seymour Region,"4,562"
3661,204011059.0,6545.0,Seymour,"6,552"
3662,204011060.0,4632.0,Seymour Region,"4,562"
3662,204011060.0,4632.0,Seymour Region,"4,562"
3663,204011058.0,4507.0,Nagambie,"4,692"
3664,204011058.0,4507.0,Nagambie,"4,692"
3664,204011058.0,4507.0,Nagambie,"4,692"
3665,204011058.0,4507.0,Nagambie,"4,692"
3665,204011055.0,6864.0,Euroa,"6,672"
3665,204011055.0,6864.0,Euroa,"6,672"
3666,204011055.0,6864.0,Euroa,"6,672"
3666,204011055.0,6864.0,Euroa,"6,672"
3666,204011055.0,6864.0,Euroa,"6,672"
3666,204011055.0,6864.0,Euroa,"6,672"
3666,204011055.0,6864.0,Euroa,"6,672"
3666,204011055.0,6864.0,Euroa,"6,672"
3666,204011055.0,6864.0,Euroa,"6,672"
3666,204011055.0,6864.0,Euroa,"6,672"
3666,204011055.0,6864.0,Euroa,"6,672"
3666,204011055.0,6864.0,Euroa,"6,672"
3666,204011055.0,6864.0,Euroa,"6,672"
3666,204011055.0,6864.0,Euroa,"6,672"
3666,204011055.0,6864.0,Euroa,"6,672"
3666,204011055.0,6864.0,Euroa,"6,672"
3666,204011055.0,6864.0,Euroa,"6,672"
3666,204011055.0,6864.0,Euroa,"6,672"
3666,204011060.0,4632.0,Seymour Region,"4,562"
3669,204011055.0,6864.0,Euroa,"6,672"
3669,204011055.0,6864.0,Euroa,"6,672"
3669,204011055.0,6864.0,Euroa,"6,672"
3669,204011055.0,6864.0,Euroa,"6,672"
3669,216031418.0,4012.0,Shepparton Region - East,"3,870"
3669,204011055.0,6864.0,Euroa,"6,672"
3669,204011055.0,6864.0,Euroa,"6,672"
3669,204011055.0,6864.0,Euroa,"6,672"
3669,216031418.0,4012.0,Shepparton Region - East,"3,870"
3669,204011055.0,6864.0,Euroa,"6,672"
3669,204011055.0,6864.0,Euroa,"6,672"
3670,204021064.0,3752.0,Benalla Region,"3,731"
3670,204021064.0,3752.0,Benalla Region,"3,731"
3670,204021064.0,3752.0,Benalla Region,"3,731"
3671,204021063.0,10750.0,Benalla,"10,660"
3672,204021063.0,10750.0,Benalla,"10,660"
3672,204021063.0,10750.0,Benalla,"10,660"
3673,204021063.0,10750.0,Benalla,"10,660"
3673,204021064.0,3752.0,Benalla Region,"3,731"
3673,204021064.0,3752.0,Benalla Region,"3,731"
3673,204021063.0,10750.0,Benalla,"10,660"
3673,204021064.0,3752.0,Benalla Region,"3,731"
3673,204021064.0,3752.0,Benalla Region,"3,731"
3673,204021064.0,3752.0,Benalla Region,"3,731"
3673,204021064.0,3752.0,Benalla Region,"3,731"
3673,204021064.0,3752.0,Benalla Region,"3,731"
3673,204021064.0,3752.0,Benalla Region,"3,731"
3673,204021064.0,3752.0,Benalla Region,"3,731"
3673,204021064.0,3752.0,Benalla Region,"3,731"
3673,204021064.0,3752.0,Benalla Region,"3,731"
3673,204021064.0,3752.0,Benalla Region,"3,731"
3673,204011055.0,6864.0,Euroa,"6,672"
3673,204021064.0,3752.0,Benalla Region,"3,731"
3673,204021064.0,3752.0,Benalla Region,"3,731"
3673,204021064.0,3752.0,Benalla Region,"3,731"
3673,204021064.0,3752.0,Benalla Region,"3,731"
3675,216021412.0,2829.0,Moira,"2,714"
3675,216021412.0,2829.0,Moira,"2,714"
3675,204021067.0,9863.0,Wangaratta Region,"9,929"
3675,204021064.0,3752.0,Benalla Region,"3,731"
3675,204021067.0,9863.0,Wangaratta Region,"9,929"
3675,204021067.0,9863.0,Wangaratta Region,"9,929"
3675,204021067.0,9863.0,Wangaratta Region,"9,929"
3675,204021067.0,9863.0,Wangaratta Region,"9,929"
3675,204021064.0,3752.0,Benalla Region,"3,731"
3675,204021064.0,3752.0,Benalla Region,"3,731"
3676,204021066.0,19877.0,Wangaratta,"20,590"
3677,204021066.0,19877.0,Wangaratta,"20,590"
3677,204021066.0,19877.0,Wangaratta,"20,590"
3677,204021066.0,19877.0,Wangaratta,"20,590"
3677,204021066.0,19877.0,Wangaratta,"20,590"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021066.0,19877.0,Wangaratta,"20,590"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021066.0,19877.0,Wangaratta,"20,590"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3678,204021067.0,9863.0,Wangaratta Region,"9,929"
3682,204021067.0,9863.0,Wangaratta Region,"9,929"
3682,204021065.0,4019.0,Rutherglen,"4,167"
3682,204021065.0,4019.0,Rutherglen,"4,167"
3682,204021067.0,9863.0,Wangaratta Region,"9,929"
3683,204031070.0,3158.0,Chiltern - Indigo Valley,"3,183"
3683,204031070.0,3158.0,Chiltern - Indigo Valley,"3,183"
3683,204031070.0,3158.0,Chiltern - Indigo Valley,"3,183"
3683,204031070.0,3158.0,Chiltern - Indigo Valley,"3,183"
3685,204021067.0,9863.0,Wangaratta Region,"9,929"
3685,204021065.0,4019.0,Rutherglen,"4,167"
3685,204031070.0,3158.0,Chiltern - Indigo Valley,"3,183"
3685,204021065.0,4019.0,Rutherglen,"4,167"
3685,204021065.0,4019.0,Rutherglen,"4,167"
3685,204021065.0,4019.0,Rutherglen,"4,167"
3685,204021065.0,4019.0,Rutherglen,"4,167"
3685,204021065.0,4019.0,Rutherglen,"4,167"
3685,204021065.0,4019.0,Rutherglen,"4,167"
3685,204021065.0,4019.0,Rutherglen,"4,167"
3685,204021065.0,4019.0,Rutherglen,"4,167"
3687,204021065.0,4019.0,Rutherglen,"4,167"
3687,204021065.0,4019.0,Rutherglen,"4,167"
3688,204031070.0,3158.0,Chiltern - Indigo Valley,"3,183"
3688,204031073.0,15357.0,West Wodonga,"16,345"
3688,204031070.0,3158.0,Chiltern - Indigo Valley,"3,183"
3688,204031070.0,3158.0,Chiltern - Indigo Valley,"3,183"
3689,204031074.0,27826.0,Wodonga,"32,828"
3690,204031073.0,15357.0,West Wodonga,"16,345"
3690,204031074.0,27826.0,Wodonga,"32,828"
3690,204031074.0,27826.0,Wodonga,"32,828"
3691,204031075.0,5187.0,Yackandandah,"4,977"
3691,204031074.0,27826.0,Wodonga,"32,828"
3691,204031074.0,27826.0,Wodonga,"32,828"
3691,204031073.0,15357.0,West Wodonga,"16,345"
3691,204031072.0,6153.0,Towong,"6,114"
3691,204031072.0,6153.0,Towong,"6,114"
3691,204031072.0,6153.0,Towong,"6,114"
3691,204031074.0,27826.0,Wodonga,"32,828"
3691,204031072.0,6153.0,Towong,"6,114"
3691,204031073.0,15357.0,West Wodonga,"16,345"
3691,204031069.0,8848.0,Bright - Mount Beauty,"8,828"
3691,204031069.0,8848.0,Bright - Mount Beauty,"8,828"
3691,204031074.0,27826.0,Wodonga,"32,828"
3691,204031074.0,27826.0,Wodonga,"32,828"
3691,204031069.0,8848.0,Bright - Mount Beauty,"8,828"
3691,204031075.0,5187.0,Yackandandah,"4,977"
3691,204031074.0,27826.0,Wodonga,"32,828"
3691,204031073.0,15357.0,West Wodonga,"16,345"
3691,204031069.0,8848.0,Bright - Mount Beauty,"8,828"
3691,204031069.0,8848.0,Bright - Mount Beauty,"8,828"
3691,204031075.0,5187.0,Yackandandah,"4,977"
3691,204031069.0,8848.0,Bright - Mount Beauty,"8,828"
