DATAFLOW,SEXP: Sex,INCP: Total personal income (weekly),AGEP: Age,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,204031070: Chiltern - Indigo Valley,SA2: Statistical Area Level 2,2: Victoria,2021,2653
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206051512: South Melbourne,SA2: Statistical Area Level 2,2: Victoria,2021,10349
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209021428: Preston - East,SA2: Statistical Area Level 2,2: Victoria,2021,8628
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,202011020: East Bendigo - Kennington,SA2: Statistical Area Level 2,2: Victoria,2021,5501
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,204021067: Wangaratta Surrounds,SA2: Statistical Area Level 2,2: Victoria,2021,4111
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206011106: Brunswick East,SA2: Statistical Area Level 2,2: Victoria,2021,6188
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213041572: Cobblebank - Strathtulloh,SA2: Statistical Area Level 2,2: Victoria,2021,2633
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212031559: Cranbourne North - East,SA2: Statistical Area Level 2,2: Victoria,2021,4404
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,205021084: Lakes Entrance,SA2: Statistical Area Level 2,2: Victoria,2021,4871
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,216011408: Lockington - Gunbower,SA2: Statistical Area Level 2,2: Victoria,2021,3195
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,210051443: Craigieburn - South,SA2: Statistical Area Level 2,2: Victoria,2021,8214
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213011328: Ardeer - Albion,SA2: Statistical Area Level 2,2: Victoria,2021,6338
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,205031087: Foster,SA2: Statistical Area Level 2,2: Victoria,2021,4055
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,205031091: Phillip Island,SA2: Statistical Area Level 2,2: Victoria,2021,11709
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,201021011: Daylesford,SA2: Statistical Area Level 2,2: Victoria,2021,8675
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212021295: Doveton,SA2: Statistical Area Level 2,2: Victoria,2021,4496
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,210051245: Gladstone Park - Westmeadows,SA2: Statistical Area Level 2,2: Victoria,2021,14973
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212041316: Noble Park North,SA2: Statistical Area Level 2,2: Victoria,2021,6197
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,207021160: Templestowe Lower,SA2: Statistical Area Level 2,2: Victoria,2021,11833
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,210041541: Sunbury - West,SA2: Statistical Area Level 2,2: Victoria,2021,4392
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,217031474: Corangamite - North,SA2: Statistical Area Level 2,2: Victoria,2021,2254
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212051567: Clayton (North) - Notting Hill,SA2: Statistical Area Level 2,2: Victoria,2021,4859
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,201011484: Sebastopol - Redan,SA2: Statistical Area Level 2,2: Victoria,2021,5030
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212031560: Cranbourne North - West,SA2: Statistical Area Level 2,2: Victoria,2021,4630
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,210011230: Niddrie - Essendon West,SA2: Statistical Area Level 2,2: Victoria,2021,2937
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212021454: Endeavour Hills - South,SA2: Statistical Area Level 2,2: Victoria,2021,5479
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,214011374: Langwarrin,SA2: Statistical Area Level 2,2: Victoria,2021,10354
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,214021382: Mount Martha,SA2: Statistical Area Level 2,2: Victoria,2021,16033
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208041195: Malvern East,SA2: Statistical Area Level 2,2: Victoria,2021,18419
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,215011394: Yarriambiack,SA2: Statistical Area Level 2,2: Victoria,2021,2749
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,202031033: Loddon,SA2: Statistical Area Level 2,2: Victoria,2021,3057
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213031352: Yarraville,SA2: Statistical Area Level 2,2: Victoria,2021,6503
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,211051281: Mooroolbark,SA2: Statistical Area Level 2,2: Victoria,2021,9095
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213041359: Rockbank - Mount Cottrell,SA2: Statistical Area Level 2,2: Victoria,2021,7441
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,203031049: Lorne - Anglesea,SA2: Statistical Area Level 2,2: Victoria,2021,2778
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206051513: St Kilda - Central,SA2: Statistical Area Level 2,2: Victoria,2021,11030
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,207011519: Hawthorn - North,SA2: Statistical Area Level 2,2: Victoria,2021,4438
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,209031210: Hurstbridge,SA2: Statistical Area Level 2,2: Victoria,2021,2850
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,215021398: Mildura Surrounds,SA2: Statistical Area Level 2,2: Victoria,2021,1676
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213041575: Hillside,SA2: Statistical Area Level 2,2: Victoria,2021,6461
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,211031263: Bayswater North,SA2: Statistical Area Level 2,2: Victoria,2021,4693
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213041463: Caroline Springs,SA2: Statistical Area Level 2,2: Victoria,2021,15819
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206041118: Docklands,SA2: Statistical Area Level 2,2: Victoria,2021,14285
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206051130: Port Melbourne,SA2: Statistical Area Level 2,2: Victoria,2021,6527
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213051588: Truganina - South West,SA2: Statistical Area Level 2,2: Victoria,2021,6480
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,201011008: Wendouree - Miners Rest,SA2: Statistical Area Level 2,2: Victoria,2021,6517
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206051130: Port Melbourne,SA2: Statistical Area Level 2,2: Victoria,2021,7362
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,210051542: Craigieburn - North West,SA2: Statistical Area Level 2,2: Victoria,2021,6825
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,217041477: Moyne - East,SA2: Statistical Area Level 2,2: Victoria,2021,2822
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,216021414: Yarrawonga,SA2: Statistical Area Level 2,2: Victoria,2021,3517
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,214021377: Dromana,SA2: Statistical Area Level 2,2: Victoria,2021,5599
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206041510: West Melbourne - Residential,SA2: Statistical Area Level 2,2: Victoria,2021,3337
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,216031418: Shepparton Surrounds - East,SA2: Statistical Area Level 2,2: Victoria,2021,3254
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,210051441: Craigieburn - Central,SA2: Statistical Area Level 2,2: Victoria,2021,3174
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206031501: Essendon (West) - Aberfeldie,SA2: Statistical Area Level 2,2: Victoria,2021,6428
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,216021414: Yarrawonga,SA2: Statistical Area Level 2,2: Victoria,2021,7306
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,207021424: Doncaster East - North,SA2: Statistical Area Level 2,2: Victoria,2021,6776
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213021344: Newport,SA2: Statistical Area Level 2,2: Victoria,2021,7577
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,207011149: Camberwell,SA2: Statistical Area Level 2,2: Victoria,2021,8284
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,207011155: Surrey Hills (West) - Canterbury,SA2: Statistical Area Level 2,2: Victoria,2021,13399
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209041529: Lalor - East,SA2: Statistical Area Level 2,2: Victoria,2021,4199
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211011446: Boronia,SA2: Statistical Area Level 2,2: Victoria,2021,10183
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,201031015: Golden Plains - North,SA2: Statistical Area Level 2,2: Victoria,2021,2057
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213031351: West Footscray - Tottenham,SA2: Statistical Area Level 2,2: Victoria,2021,9714
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,205041095: Moe - Newborough,SA2: Statistical Area Level 2,2: Victoria,2021,7012
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,211051277: Kilsyth,SA2: Statistical Area Level 2,2: Victoria,2021,3748
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,207031162: Blackburn South,SA2: Statistical Area Level 2,2: Victoria,2021,4301
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209041436: South Morang - South,SA2: Statistical Area Level 2,2: Victoria,2021,5238
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,210011230: Niddrie - Essendon West,SA2: Statistical Area Level 2,2: Victoria,2021,6129
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213031347: Braybrook,SA2: Statistical Area Level 2,2: Victoria,2021,7973
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,205041494: Traralgon - West,SA2: Statistical Area Level 2,2: Victoria,2021,13623
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,216011407: Kyabram,SA2: Statistical Area Level 2,2: Victoria,2021,4618
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,201021011: Daylesford,SA2: Statistical Area Level 2,2: Victoria,2021,4229
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,205021083: Lake King,SA2: Statistical Area Level 2,2: Victoria,2021,0
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,204011055: Euroa,SA2: Statistical Area Level 2,2: Victoria,2021,3083
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206041124: Parkville,SA2: Statistical Area Level 2,2: Victoria,2021,6810
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211051281: Mooroolbark,SA2: Statistical Area Level 2,2: Victoria,2021,18556
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,203011035: Golden Plains - South,SA2: Statistical Area Level 2,2: Victoria,2021,3223
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212041460: Noble Park - West,SA2: Statistical Area Level 2,2: Victoria,2021,16387
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211031268: Ringwood North,SA2: Statistical Area Level 2,2: Victoria,2021,7893
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,203021039: Geelong,SA2: Statistical Area Level 2,2: Victoria,2021,11759
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212041316: Noble Park North,SA2: Statistical Area Level 2,2: Victoria,2021,3113
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209041530: Lalor - West,SA2: Statistical Area Level 2,2: Victoria,2021,5508
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,208031183: Aspendale Gardens - Waterways,SA2: Statistical Area Level 2,2: Victoria,2021,3547
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,201031014: Beaufort,SA2: Statistical Area Level 2,2: Victoria,2021,3970
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,204011059: Seymour,SA2: Statistical Area Level 2,2: Victoria,2021,2747
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209021525: Reservoir - South East,SA2: Statistical Area Level 2,2: Victoria,2021,5366
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,203031489: Barwon Heads - Armstrong Creek,SA2: Statistical Area Level 2,2: Victoria,2021,4518
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,208021182: Ormond - Glen Huntly,SA2: Statistical Area Level 2,2: Victoria,2021,5678
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208031187: Chelsea Heights,SA2: Statistical Area Level 2,2: Victoria,2021,4334
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212031560: Cranbourne North - West,SA2: Statistical Area Level 2,2: Victoria,2021,4562
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209011202: Montmorency - Briar Hill,SA2: Statistical Area Level 2,2: Victoria,2021,7090
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213041571: Brookfield,SA2: Statistical Area Level 2,2: Victoria,2021,3716
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,207031166: Burwood East,SA2: Statistical Area Level 2,2: Victoria,2021,9214
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212051324: Mount Waverley - South,SA2: Statistical Area Level 2,2: Victoria,2021,8150
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212041309: Clarinda - Oakleigh South,SA2: Statistical Area Level 2,2: Victoria,2021,4990
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212011289: Emerald - Cockatoo,SA2: Statistical Area Level 2,2: Victoria,2021,14914
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,208031188: Highett (East) - Cheltenham,SA2: Statistical Area Level 2,2: Victoria,2021,9391
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212021554: Berwick - South West,SA2: Statistical Area Level 2,2: Victoria,2021,8461
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,204011054: Alexandra,SA2: Statistical Area Level 2,2: Victoria,2021,2992
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,211051285: Wandin - Seville,SA2: Statistical Area Level 2,2: Victoria,2021,3107
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213011339: Sydenham,SA2: Statistical Area Level 2,2: Victoria,2021,5003
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,205011076: Drouin,SA2: Statistical Area Level 2,2: Victoria,2021,8186
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212041309: Clarinda - Oakleigh South,SA2: Statistical Area Level 2,2: Victoria,2021,9822
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,205031092: Wilsons Promontory,SA2: Statistical Area Level 2,2: Victoria,2021,4
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209021428: Preston - East,SA2: Statistical Area Level 2,2: Victoria,2021,9239
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208031192: Moorabbin Airport,SA2: Statistical Area Level 2,2: Victoria,2021,26
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,207011149: Camberwell,SA2: Statistical Area Level 2,2: Victoria,2021,9554
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,203011036: Winchelsea,SA2: Statistical Area Level 2,2: Victoria,2021,2721
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,207031166: Burwood East,SA2: Statistical Area Level 2,2: Victoria,2021,4690
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,201011001: Alfredton,SA2: Statistical Area Level 2,2: Victoria,2021,6693
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,209021524: Reservoir - North West,SA2: Statistical Area Level 2,2: Victoria,2021,8328
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,204011058: Nagambie,SA2: Statistical Area Level 2,2: Victoria,2021,3861
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,205041095: Moe - Newborough,SA2: Statistical Area Level 2,2: Victoria,2021,14492
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,203021045: Newcomb - Moolap,SA2: Statistical Area Level 2,2: Victoria,2021,13276
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,207031167: Surrey Hills (East) - Mont Albert,SA2: Statistical Area Level 2,2: Victoria,2021,4539
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,201011483: Canadian - Mount Clear,SA2: Statistical Area Level 2,2: Victoria,2021,10077
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,203021040: Geelong West - Hamlyn Heights,SA2: Statistical Area Level 2,2: Victoria,2021,8257
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209041529: Lalor - East,SA2: Statistical Area Level 2,2: Victoria,2021,4141
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213021344: Newport,SA2: Statistical Area Level 2,2: Victoria,2021,14718
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,206021110: Alphington - Fairfield,SA2: Statistical Area Level 2,2: Victoria,2021,4019
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209021205: Kingsbury,SA2: Statistical Area Level 2,2: Victoria,2021,4551
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,213031347: Braybrook,SA2: Statistical Area Level 2,2: Victoria,2021,8114
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211041273: Vermont South,SA2: Statistical Area Level 2,2: Victoria,2021,5370
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,201011007: Smythes Creek,SA2: Statistical Area Level 2,2: Victoria,2021,1709
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211051281: Mooroolbark,SA2: Statistical Area Level 2,2: Victoria,2021,9467
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212031556: Clyde North - South,SA2: Statistical Area Level 2,2: Victoria,2021,5241
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,210021232: Gisborne,SA2: Statistical Area Level 2,2: Victoria,2021,5358
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,208031184: Braeside,SA2: Statistical Area Level 2,2: Victoria,2021,10
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211051277: Kilsyth,SA2: Statistical Area Level 2,2: Victoria,2021,8061
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,217041477: Moyne - East,SA2: Statistical Area Level 2,2: Victoria,2021,2810
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,217031474: Corangamite - North,SA2: Statistical Area Level 2,2: Victoria,2021,4527
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213031351: West Footscray - Tottenham,SA2: Statistical Area Level 2,2: Victoria,2021,4918
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212011551: Pakenham - South East,SA2: Statistical Area Level 2,2: Victoria,2021,2738
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,216021414: Yarrawonga,SA2: Statistical Area Level 2,2: Victoria,2021,3787
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206011109: Pascoe Vale South,SA2: Statistical Area Level 2,2: Victoria,2021,4078
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,202021030: Kyneton,SA2: Statistical Area Level 2,2: Victoria,2021,4519
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,201031015: Golden Plains - North,SA2: Statistical Area Level 2,2: Victoria,2021,3947
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211041270: Mitcham (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,7167
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,216031418: Shepparton Surrounds - East,SA2: Statistical Area Level 2,2: Victoria,2021,1713
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,201011484: Sebastopol - Redan,SA2: Statistical Area Level 2,2: Victoria,2021,5895
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,210011228: Keilor,SA2: Statistical Area Level 2,2: Victoria,2021,7129
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,212011547: Bunyip - Garfield,SA2: Statistical Area Level 2,2: Victoria,2021,4010
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,211011256: Rowville - Central,SA2: Statistical Area Level 2,2: Victoria,2021,6647
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206031501: Essendon (West) - Aberfeldie,SA2: Statistical Area Level 2,2: Victoria,2021,13476
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213041358: Melton West,SA2: Statistical Area Level 2,2: Victoria,2021,15765
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,201021012: Gordon (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,2666
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,203011035: Golden Plains - South,SA2: Statistical Area Level 2,2: Victoria,2021,6349
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,210051246: Greenvale - Bulla,SA2: Statistical Area Level 2,2: Victoria,2021,8814
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,206061136: Prahran - Windsor,SA2: Statistical Area Level 2,2: Victoria,2021,17588
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,205041493: Traralgon - East,SA2: Statistical Area Level 2,2: Victoria,2021,9903
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,202031033: Loddon,SA2: Statistical Area Level 2,2: Victoria,2021,3137
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,207011150: Glen Iris - East,SA2: Statistical Area Level 2,2: Victoria,2021,6539
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,212021454: Endeavour Hills - South,SA2: Statistical Area Level 2,2: Victoria,2021,10954
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,215011390: Nhill Region,SA2: Statistical Area Level 2,2: Victoria,2021,2943
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,215021398: Mildura Surrounds,SA2: Statistical Area Level 2,2: Victoria,2021,3096
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213051579: Manor Lakes - Quandong,SA2: Statistical Area Level 2,2: Victoria,2021,7380
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,205041094: Churchill,SA2: Statistical Area Level 2,2: Victoria,2021,4766
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,209031214: Research - North Warrandyte,SA2: Statistical Area Level 2,2: Victoria,2021,5624
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,214011373: Frankston South,SA2: Statistical Area Level 2,2: Victoria,2021,15212
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,209021525: Reservoir - South East,SA2: Statistical Area Level 2,2: Victoria,2021,5559
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,207011519: Hawthorn - North,SA2: Statistical Area Level 2,2: Victoria,2021,8542
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,212021295: Doveton,SA2: Statistical Area Level 2,2: Victoria,2021,5061
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213011328: Ardeer - Albion,SA2: Statistical Area Level 2,2: Victoria,2021,3340
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,211011449: The Basin,SA2: Statistical Area Level 2,2: Victoria,2021,3478
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,205031091: Phillip Island,SA2: Statistical Area Level 2,2: Victoria,2021,6116
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213051464: Point Cook - East,SA2: Statistical Area Level 2,2: Victoria,2021,6983
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,201031016: Maryborough (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,3662
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,211011260: Wantirna South,SA2: Statistical Area Level 2,2: Victoria,2021,7241
ABS:C21_G17_SA2(1.0.0),2: Females,_T: Total,_T: Total,202011021: Flora Hill - Spring Gully,SA2: Statistical Area Level 2,2: Victoria,2021,4204
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,213011333: Kings Park (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,11374
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,215011394: Yarriambiack,SA2: Statistical Area Level 2,2: Victoria,2021,2743
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,209031210: Hurstbridge,SA2: Statistical Area Level 2,2: Victoria,2021,1401
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,206051513: St Kilda - Central,SA2: Statistical Area Level 2,2: Victoria,2021,5563
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,202011025: White Hills - Ascot,SA2: Statistical Area Level 2,2: Victoria,2021,5250
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,213031348: Footscray,SA2: Statistical Area Level 2,2: Victoria,2021,7839
ABS:C21_G17_SA2(1.0.0),1: Males,_T: Total,_T: Total,208011169: Brighton (Vic.),SA2: Statistical Area Level 2,2: Victoria,2021,8931
ABS:C21_G17_SA2(1.0.0),3: Persons,_T: Total,_T: Total,208011173: Sandringham - Black Rock,SA2: Statistical Area Level 2,2: Victoria,2021,14638
